customer_id,loan_amount,loan_type,loan_term,interest_rate,monthly_payment_amount,loan_status,outstanding_balance
4395,1392719,Education,60,0.1,39300,Active,338293
7702,816442,Education,60,0.13,2181,Paid Off,77251
3785,276664,Education,24,0.12,29032,Defaulted,176662
7390,456743,Auto,12,0.08,4254,Active,15031
8954,1637307,Auto,60,0.07,17351,Paid Off,377652
899,1938625,Personal,24,0.11,16676,Paid Off,43427
2690,1048503,Auto,36,0.1,39849,Paid Off,425326
2525,1226678,Personal,60,0.12,8993,Paid Off,251401
5156,187159,Personal,60,0.12,29007,Defaulted,376814
17,131464,Personal,24,0.08,49902,Defaulted,292198
3844,1543596,Auto,60,0.09,30439,Paid Off,311960
5672,356414,Auto,24,0.1,39790,Defaulted,185233
2907,1242858,Personal,60,0.09,35093,Paid Off,286228
5771,255204,Auto,12,0.13,37309,Paid Off,195226
1749,521305,Education,36,0.12,30916,Defaulted,87985
1541,1487481,Personal,48,0.11,30256,Active,435418
1468,1015238,Auto,60,0.12,36848,Defaulted,178440
5118,160024,Personal,36,0.12,40279,Defaulted,113204
9663,184434,Auto,12,0.08,11982,Active,394662
7535,951476,Education,36,0.12,14386,Active,150442
4572,1991835,Education,36,0.08,18572,Active,102135
4062,387572,Home,12,0.13,38881,Active,270804
8772,236931,Education,60,0.08,37795,Defaulted,137640
5002,1250326,Home,48,0.08,30957,Defaulted,343812
7101,188981,Personal,60,0.1,19688,Defaulted,113265
2960,1869985,Education,60,0.15,37386,Active,404183
4026,764574,Home,60,0.14,7990,Active,397207
1688,75410,Education,36,0.1,34878,Defaulted,254313
2415,1811692,Education,24,0.13,38696,Defaulted,447921
3551,820873,Personal,60,0.09,30865,Active,413644
9116,1443015,Education,48,0.11,40077,Defaulted,373961
9762,483650,Personal,12,0.09,4160,Paid Off,367215
4197,1388589,Auto,60,0.11,8952,Defaulted,455758
4366,1802969,Auto,12,0.15,16942,Active,154371
2354,580157,Education,12,0.1,44577,Paid Off,403390
6530,1720416,Auto,48,0.12,2813,Defaulted,477240
956,384280,Personal,48,0.13,24927,Paid Off,461758
8450,1838151,Auto,12,0.14,40785,Active,84243
4020,1640383,Auto,60,0.09,48650,Active,279270
3618,514211,Auto,12,0.13,27570,Defaulted,487364
4615,597296,Home,36,0.14,26510,Defaulted,398698
1455,296990,Personal,24,0.14,1844,Active,214725
4554,704901,Auto,36,0.1,29341,Defaulted,178586
9071,1689134,Education,60,0.09,24881,Paid Off,148499
7553,1235424,Personal,12,0.09,28943,Paid Off,253174
3473,1127980,Education,48,0.11,38715,Defaulted,382729
2993,1423693,Auto,48,0.08,35530,Defaulted,416113
3093,1766513,Education,60,0.15,14495,Defaulted,122148
8426,1334196,Personal,48,0.08,5918,Defaulted,266196
1821,1726002,Personal,12,0.12,45445,Paid Off,467497
4485,640507,Home,24,0.14,3542,Defaulted,332866
5512,551286,Personal,24,0.09,17364,Defaulted,281941
2511,11895,Education,60,0.13,43166,Defaulted,224962
2588,1515945,Home,36,0.07,38415,Paid Off,169600
5949,751302,Personal,60,0.11,33883,Defaulted,280429
2076,1413034,Personal,60,0.13,46002,Defaulted,210920
9938,1979740,Home,60,0.1,32933,Defaulted,67874
533,984931,Education,60,0.11,10179,Defaulted,158283
3760,1734393,Auto,24,0.09,20104,Active,131693
2695,228214,Personal,60,0.09,49873,Paid Off,93317
6225,1070263,Personal,48,0.12,44211,Paid Off,298763
7151,1520099,Education,36,0.07,17661,Active,224994
9795,1895041,Education,12,0.15,17744,Active,112953
9767,736227,Personal,12,0.14,23727,Defaulted,68715
9306,520555,Home,36,0.13,7678,Defaulted,291505
7901,333648,Auto,12,0.1,3429,Defaulted,242393
5195,1138836,Auto,24,0.08,48581,Active,134711
1676,1963531,Personal,24,0.09,49547,Defaulted,148553
2535,645583,Personal,12,0.07,36290,Active,293089
6572,1727459,Home,36,0.08,31090,Defaulted,323472
1470,1507350,Home,60,0.14,41505,Active,207535
4672,377074,Education,12,0.08,25380,Defaulted,235205
3798,1371483,Personal,60,0.08,5524,Defaulted,157997
1897,1369940,Personal,12,0.11,31080,Paid Off,263998
5350,1367497,Education,60,0.15,4144,Active,478402
1492,689322,Auto,48,0.14,6207,Active,42358
6491,1958593,Education,48,0.11,44590,Active,12734
7512,260246,Personal,60,0.09,22453,Defaulted,247136
9603,1804995,Home,36,0.09,27214,Active,297977
3105,697601,Personal,24,0.12,46171,Defaulted,329103
7160,1690089,Personal,48,0.14,47405,Active,286620
9497,54568,Auto,12,0.11,43912,Defaulted,132517
4468,323901,Home,36,0.11,11680,Paid Off,361127
9013,1320531,Personal,24,0.13,3443,Defaulted,329937
6554,986418,Home,60,0.07,35963,Paid Off,250785
1236,1121600,Home,48,0.13,40827,Paid Off,48685
3348,1284860,Education,36,0.11,33679,Defaulted,164890
7733,1278332,Home,12,0.13,20330,Defaulted,23042
4316,356358,Auto,60,0.11,8164,Defaulted,253852
9825,1247652,Auto,24,0.09,11525,Active,462660
4649,1942350,Personal,60,0.08,25179,Defaulted,41832
2808,615760,Personal,36,0.12,5878,Defaulted,273882
109,797335,Education,36,0.09,21619,Active,451628
8135,221872,Auto,60,0.1,16641,Active,308951
5841,1756727,Auto,36,0.1,29734,Paid Off,487087
948,115821,Auto,60,0.14,36851,Defaulted,449344
452,1960381,Auto,36,0.09,15093,Paid Off,486018
7922,232838,Home,12,0.13,10601,Paid Off,70825
8298,1201113,Auto,48,0.14,38232,Defaulted,141279
4,628961,Personal,12,0.14,42058,Active,160502
5263,47293,Auto,24,0.13,19090,Paid Off,323513
136,43946,Home,12,0.08,45767,Paid Off,380318
8984,1840025,Education,48,0.13,25695,Paid Off,37734
3512,275102,Personal,12,0.14,28394,Active,401788
9855,543071,Personal,36,0.12,46634,Active,389383
7232,1250354,Education,12,0.09,34156,Active,205302
8606,1543061,Personal,48,0.11,43298,Defaulted,410754
7968,1905383,Home,36,0.12,48696,Defaulted,249415
6523,1966218,Education,12,0.15,11487,Paid Off,64626
8388,1739605,Home,60,0.13,44628,Defaulted,30284
7971,377282,Auto,24,0.11,6010,Paid Off,162335
9711,270551,Personal,12,0.09,7956,Defaulted,479664
8787,1364616,Home,60,0.09,39691,Paid Off,428172
9717,1813441,Education,12,0.14,40617,Paid Off,467818
4796,1103662,Education,36,0.07,12478,Defaulted,349408
722,210954,Auto,24,0.11,48838,Paid Off,144562
7227,1651303,Home,48,0.1,13628,Active,52214
8285,860611,Auto,48,0.15,29511,Paid Off,321615
2894,1046219,Auto,60,0.1,36935,Active,473799
9339,943552,Personal,60,0.12,33695,Defaulted,30604
9766,314395,Personal,24,0.15,20954,Paid Off,415179
4108,359007,Education,12,0.13,28230,Paid Off,140374
4835,722290,Home,60,0.1,2633,Defaulted,342710
2601,1542086,Home,36,0.12,1986,Paid Off,476560
8100,1738709,Auto,48,0.13,7204,Defaulted,85151
1208,295390,Auto,12,0.11,8099,Active,117596
2082,1291138,Education,12,0.09,15989,Paid Off,6316
6692,904774,Personal,60,0.12,1843,Paid Off,336611
249,721628,Home,48,0.11,34529,Defaulted,240924
8129,826706,Auto,12,0.12,41980,Active,20599
246,1447825,Home,48,0.08,8264,Defaulted,372195
5782,1981260,Home,24,0.11,18559,Paid Off,218775
7606,500803,Education,12,0.07,4596,Paid Off,119953
3505,1879813,Personal,48,0.14,32789,Paid Off,160300
7787,453188,Auto,48,0.09,17254,Defaulted,308293
3741,1175523,Personal,24,0.09,42225,Active,119714
9564,1749065,Auto,12,0.13,38962,Active,121787
3307,476804,Auto,24,0.09,27026,Defaulted,222295
6777,15850,Education,60,0.09,1860,Paid Off,229875
3882,1655661,Education,12,0.1,32099,Active,46810
9448,1246014,Auto,36,0.14,37699,Active,58093
5018,884135,Auto,36,0.14,5752,Paid Off,13993
4159,108720,Personal,60,0.15,30923,Paid Off,72315
5125,729697,Education,60,0.09,39962,Paid Off,478251
8031,1226099,Auto,12,0.11,7954,Paid Off,494045
2846,72990,Education,36,0.1,48245,Paid Off,168738
1227,1104945,Personal,24,0.1,10272,Active,147662
1531,320959,Home,24,0.1,46279,Defaulted,334295
6742,1970319,Home,36,0.14,3649,Defaulted,302313
4252,1784823,Education,36,0.08,13079,Defaulted,467786
386,91945,Home,48,0.1,48905,Defaulted,212094
3680,1606888,Home,48,0.09,6575,Defaulted,336413
5329,323018,Education,12,0.12,29260,Defaulted,432011
7275,729898,Education,60,0.1,35514,Active,482709
3797,473105,Education,36,0.14,5177,Active,308286
6291,208779,Auto,48,0.14,17309,Defaulted,157476
2767,801901,Personal,60,0.14,28388,Paid Off,64096
5177,1536396,Personal,36,0.09,9345,Active,157740
2104,691494,Education,48,0.14,20153,Defaulted,295956
8262,1526017,Education,24,0.14,1113,Paid Off,188740
8688,901859,Home,60,0.09,21645,Paid Off,295432
7201,156367,Home,24,0.07,15972,Active,123121
1507,1173174,Home,36,0.08,25994,Active,194057
5472,723745,Personal,48,0.09,9021,Paid Off,221163
2752,1817549,Personal,60,0.13,47242,Paid Off,105169
1903,399479,Auto,36,0.09,9729,Paid Off,17860
3992,67388,Personal,24,0.14,9840,Paid Off,427816
8620,1764243,Auto,12,0.08,49661,Paid Off,444632
4237,682019,Personal,60,0.12,32021,Active,360122
9848,1302542,Home,60,0.07,22434,Paid Off,489614
2301,63116,Education,48,0.15,22439,Paid Off,441556
9980,954617,Auto,60,0.12,3867,Active,332858
4871,1395697,Education,60,0.08,47295,Active,216038
9513,855595,Education,24,0.13,34134,Active,72575
5775,1366500,Home,24,0.11,7272,Active,433601
3834,1134315,Personal,12,0.12,22920,Active,203156
9382,1775956,Auto,48,0.12,45199,Paid Off,153543
3684,191703,Education,36,0.13,44754,Defaulted,496872
4446,293030,Home,36,0.08,44597,Defaulted,493637
4486,1490203,Home,36,0.13,33024,Defaulted,364409
2435,636326,Personal,60,0.07,21435,Paid Off,429503
1481,1854478,Education,12,0.11,23668,Active,152289
2801,359332,Home,24,0.09,19800,Active,330904
7906,1127283,Personal,12,0.11,17832,Paid Off,392774
2860,1594509,Education,24,0.11,33808,Paid Off,63193
7454,1575793,Education,12,0.1,23642,Defaulted,388815
2485,1983278,Home,60,0.13,22337,Defaulted,271409
5677,1002724,Auto,12,0.12,49734,Paid Off,420122
9440,1134145,Personal,12,0.1,8041,Paid Off,411195
7172,1224154,Home,24,0.15,29983,Defaulted,13867
9458,1966444,Education,36,0.15,33138,Active,441569
3222,936133,Home,48,0.14,16536,Active,371650
4409,532480,Auto,60,0.07,45620,Paid Off,350575
859,341360,Personal,12,0.14,9756,Defaulted,108076
4254,675405,Personal,60,0.08,19306,Paid Off,109791
1000,463526,Personal,12,0.14,7110,Paid Off,317714
2202,431851,Education,24,0.12,44448,Defaulted,498801
8585,1735563,Auto,48,0.12,25638,Defaulted,463053
3143,1511677,Education,24,0.09,44425,Defaulted,83245
648,19906,Home,24,0.09,33501,Active,153025
7818,343784,Home,36,0.13,6439,Active,24145
857,462544,Home,48,0.12,16414,Defaulted,153724
1585,1600313,Auto,60,0.13,40192,Active,196500
6244,267655,Auto,60,0.13,11857,Active,170811
6721,507163,Auto,48,0.08,48002,Active,331195
9150,1797997,Education,36,0.14,26771,Defaulted,491719
1682,1714866,Home,12,0.15,31042,Paid Off,318594
1265,116808,Home,60,0.08,35772,Active,32830
5763,232303,Education,24,0.09,48778,Defaulted,117274
5424,760538,Auto,12,0.14,26399,Defaulted,250071
6838,666230,Auto,12,0.11,8576,Defaulted,194502
7693,1953091,Home,60,0.14,6231,Defaulted,45774
1739,1369171,Education,48,0.08,19427,Paid Off,344119
148,551083,Auto,60,0.08,26507,Active,70534
2686,924542,Auto,24,0.11,17690,Defaulted,439780
931,1873553,Education,36,0.1,45162,Defaulted,119512
2023,522375,Education,24,0.11,16823,Defaulted,166699
1342,1374441,Education,12,0.1,36260,Defaulted,230072
297,270209,Education,48,0.08,16627,Paid Off,470571
6064,1589647,Personal,36,0.11,7023,Paid Off,396999
6214,1386806,Education,24,0.14,10424,Paid Off,368705
4692,1966640,Auto,24,0.08,48552,Paid Off,190450
6793,43626,Personal,36,0.12,32746,Active,309109
8468,870290,Education,12,0.14,9501,Defaulted,191170
5071,1210384,Education,12,0.09,9106,Active,10108
6220,1420262,Auto,24,0.12,19030,Active,60409
6961,839717,Home,12,0.09,23837,Defaulted,486080
228,1786086,Auto,60,0.13,47889,Active,444506
8158,1776478,Home,12,0.13,1114,Paid Off,448024
1734,287584,Education,24,0.14,18705,Paid Off,405070
9253,1989281,Auto,12,0.12,14536,Defaulted,135742
6139,710967,Auto,60,0.09,9509,Paid Off,201159
7415,1948494,Personal,60,0.08,5391,Active,184365
1384,1453997,Education,24,0.09,42137,Defaulted,284126
7709,1336879,Education,36,0.13,48306,Defaulted,72119
5917,774627,Education,48,0.1,29246,Paid Off,123900
7111,105699,Education,60,0.12,47761,Paid Off,330267
2121,1736317,Auto,60,0.14,38352,Paid Off,87437
582,348616,Auto,48,0.12,15222,Active,87154
9695,1222201,Auto,48,0.14,24891,Active,46241
3396,279869,Auto,48,0.12,35780,Paid Off,218035
7529,1449611,Auto,60,0.1,2043,Defaulted,490161
9139,1798700,Home,24,0.11,19731,Defaulted,393610
7917,1305976,Home,12,0.1,22568,Active,479615
2775,743262,Personal,24,0.09,9798,Paid Off,158490
7784,1481109,Auto,36,0.14,40323,Active,139204
2477,1958611,Home,24,0.13,19945,Paid Off,28346
6690,998007,Personal,48,0.12,48300,Paid Off,263164
6172,1287212,Education,60,0.09,6301,Active,164651
1379,1270220,Personal,60,0.12,2059,Active,165370
7798,648074,Auto,36,0.13,23561,Defaulted,486030
3105,76643,Auto,24,0.08,33426,Defaulted,340551
6023,1440691,Auto,48,0.14,41276,Active,208289
4033,1095290,Home,48,0.14,31933,Active,36034
4957,237138,Auto,48,0.11,12230,Active,445255
7508,238191,Auto,12,0.08,35563,Active,358641
7880,1151968,Personal,36,0.08,44529,Paid Off,224456
8641,111214,Education,12,0.11,49072,Paid Off,27566
3061,72146,Home,36,0.14,30174,Paid Off,328712
8816,1124534,Education,12,0.07,28448,Paid Off,173145
7776,753827,Auto,60,0.13,34524,Active,389917
7173,1700577,Auto,60,0.14,4667,Paid Off,337377
4431,474280,Personal,60,0.07,25817,Active,119409
9092,338423,Auto,36,0.12,14134,Paid Off,303548
7844,1835543,Home,24,0.14,49602,Active,224480
392,1285958,Personal,60,0.14,32087,Defaulted,417512
2015,1567539,Personal,36,0.14,22295,Paid Off,103210
5694,137169,Auto,36,0.13,40470,Active,402642
7406,952064,Education,60,0.12,35142,Paid Off,367256
3321,195826,Home,36,0.1,3401,Active,299421
7864,758196,Education,12,0.12,23016,Defaulted,89968
246,337781,Home,24,0.14,13674,Active,145765
2599,1340281,Auto,24,0.07,43192,Active,425218
4060,1677289,Home,60,0.09,4149,Defaulted,402254
6207,1325400,Personal,60,0.12,10681,Defaulted,57868
2782,885456,Personal,24,0.13,30509,Active,224837
9337,1000311,Auto,24,0.13,26955,Paid Off,228469
1834,29210,Auto,24,0.14,27900,Paid Off,232156
5244,1082029,Personal,60,0.13,26043,Paid Off,375976
3107,1774282,Personal,48,0.11,33757,Active,189104
4203,924004,Home,60,0.12,13073,Paid Off,430207
2233,766235,Education,12,0.1,45297,Paid Off,228658
8210,978331,Personal,36,0.07,10788,Active,286566
2959,983757,Personal,12,0.12,15364,Active,17859
3817,315491,Education,12,0.14,9062,Active,271135
2141,1593446,Auto,36,0.12,7497,Defaulted,130078
3814,1584891,Auto,12,0.12,19867,Defaulted,101904
8319,1840233,Auto,48,0.1,1657,Paid Off,78111
8181,1600557,Personal,24,0.11,4995,Paid Off,396568
7983,717956,Personal,12,0.08,23750,Paid Off,190306
6525,826556,Education,24,0.09,37206,Active,493435
5890,1410323,Education,24,0.14,20796,Paid Off,409802
1883,1583270,Personal,12,0.1,11292,Paid Off,197868
7409,159988,Home,48,0.08,32579,Paid Off,415254
8170,1969662,Personal,60,0.07,24887,Paid Off,380346
3698,638265,Auto,36,0.12,5851,Active,333524
9843,1745467,Education,12,0.13,36686,Active,85486
4065,1310878,Personal,36,0.15,32140,Active,207549
2558,1570583,Home,12,0.08,46206,Paid Off,447907
760,1436618,Personal,12,0.14,38163,Active,9867
8893,504398,Home,24,0.1,46110,Active,228899
6647,708575,Education,48,0.14,49533,Paid Off,109431
2303,279799,Auto,60,0.13,4122,Defaulted,475895
3726,759700,Home,12,0.1,11729,Paid Off,131904
9504,1005219,Personal,12,0.11,8737,Defaulted,22163
4952,438535,Auto,48,0.09,11673,Active,356893
8335,206514,Home,24,0.12,2709,Active,160654
2739,939368,Personal,24,0.15,5813,Defaulted,113307
8396,1566795,Home,36,0.07,33633,Paid Off,447274
5921,815336,Auto,12,0.08,10869,Active,395778
2174,947158,Education,60,0.15,11370,Active,168731
7100,1486167,Personal,24,0.15,40041,Paid Off,468548
7016,1168775,Auto,36,0.15,35896,Active,38215
7957,968653,Education,24,0.12,11385,Paid Off,68454
2224,835478,Personal,60,0.14,29903,Defaulted,56396
7918,1752033,Personal,60,0.13,15866,Defaulted,192948
8918,1661664,Home,12,0.13,31634,Paid Off,329883
3276,408768,Personal,24,0.14,11356,Paid Off,392566
8391,425999,Personal,12,0.08,14287,Defaulted,297331
7336,546651,Education,24,0.13,30122,Active,176416
433,1371468,Home,24,0.11,18594,Paid Off,286973
1287,1525116,Home,36,0.1,35560,Active,391853
1884,1328151,Education,24,0.12,29245,Defaulted,112115
4213,74633,Education,24,0.1,40673,Paid Off,416057
4181,436886,Education,24,0.1,22876,Defaulted,436269
4417,1471455,Personal,24,0.12,7590,Defaulted,173560
6401,528270,Education,24,0.11,35429,Paid Off,124457
6160,1081214,Personal,24,0.1,31496,Defaulted,190202
1756,1782943,Home,12,0.1,18913,Paid Off,169347
4789,1479356,Auto,24,0.09,20400,Defaulted,25176
5483,445505,Auto,36,0.13,5812,Defaulted,224544
6762,982999,Auto,48,0.08,14248,Defaulted,286756
9139,1895696,Home,48,0.09,31044,Paid Off,288895
7268,143774,Home,36,0.07,28550,Active,358167
768,1058418,Education,48,0.13,36812,Paid Off,146082
2895,338176,Auto,48,0.12,49759,Defaulted,165942
394,793569,Auto,36,0.11,31700,Defaulted,350995
8981,529211,Personal,24,0.09,28145,Defaulted,256748
896,1365797,Personal,12,0.14,16151,Defaulted,91703
6476,72760,Education,60,0.11,6019,Defaulted,382611
8557,420717,Home,60,0.13,10861,Active,32713
4912,834608,Auto,24,0.14,4931,Active,49577
5801,303806,Home,60,0.12,29866,Active,220242
8795,513690,Personal,60,0.12,34922,Paid Off,362798
7088,1532154,Auto,12,0.07,36533,Active,25574
7436,1417896,Education,36,0.14,45784,Paid Off,234048
7005,883590,Personal,60,0.1,6431,Active,66683
9977,1467483,Auto,24,0.08,44049,Active,445619
6371,1725156,Education,24,0.07,14491,Paid Off,383061
9923,435799,Auto,36,0.09,13344,Defaulted,60483
3213,238176,Auto,24,0.13,5314,Active,489727
9123,1057999,Education,60,0.12,39288,Paid Off,424980
4791,342194,Education,60,0.14,43504,Paid Off,260859
3286,1973074,Home,36,0.11,15613,Paid Off,468410
5165,1157787,Auto,48,0.07,29524,Paid Off,438429
4110,1767156,Personal,36,0.1,18820,Defaulted,84197
9558,1123533,Education,36,0.11,24655,Active,381856
8327,1604397,Auto,24,0.11,14033,Paid Off,417691
1657,65411,Education,24,0.07,44065,Paid Off,379924
2743,727212,Auto,48,0.13,20167,Defaulted,410657
5386,149826,Auto,36,0.09,36956,Defaulted,373336
3990,268827,Home,36,0.11,49731,Paid Off,481398
3482,1320878,Auto,60,0.13,26303,Defaulted,239349
1822,1761321,Auto,24,0.14,6280,Defaulted,177329
3943,1324575,Home,60,0.12,22882,Active,462415
1345,758649,Home,12,0.14,19422,Active,423235
875,24207,Auto,36,0.12,16650,Defaulted,187556
2415,137121,Auto,48,0.13,40606,Paid Off,52030
8967,1594400,Personal,36,0.13,16739,Defaulted,403939
3904,1507170,Education,36,0.08,31954,Defaulted,50029
4504,1358909,Education,24,0.08,4377,Active,249172
407,636850,Personal,12,0.12,7638,Paid Off,85969
3806,1275435,Personal,36,0.13,41565,Defaulted,461349
7794,138831,Home,36,0.1,38327,Defaulted,78731
6909,753406,Auto,24,0.11,46446,Paid Off,445136
307,572959,Personal,24,0.12,24374,Active,286971
4158,1960973,Education,12,0.09,14514,Defaulted,142903
8268,135162,Auto,48,0.09,3243,Active,451919
4046,589306,Auto,36,0.13,18068,Paid Off,412793
7967,687307,Education,36,0.12,13078,Defaulted,173545
364,1358951,Auto,36,0.08,29202,Defaulted,133657
9490,1811459,Auto,60,0.1,44010,Paid Off,343703
1959,1771663,Home,36,0.11,39806,Paid Off,467210
4135,333398,Education,48,0.13,21072,Active,28450
8857,1386064,Auto,36,0.09,2272,Defaulted,289882
3588,1090071,Education,48,0.14,16201,Active,394173
