customer_id,account_age_years,total_credit_accounts,accounts_in_delinquency,total_credit_limit,credit_balance,credit_utilization_ratio
8160,13,10,1,30628,3304,0.107875147
8161,14,4,3,11097,20103,1.811570695
8162,6,4,3,31803,6955,0.218690061
8163,11,9,3,17437,14572,0.835694213
8164,7,6,0,24476,22832,0.932832162
8165,7,2,1,7715,27499,3.564355152
8166,1,9,1,41804,1465,0.035044493
8167,16,5,1,5347,26292,4.917149804
8168,11,1,2,34835,10273,0.29490455
8169,5,7,1,18478,11642,0.630046542
8170,13,2,3,11522,5209,0.452091651
8171,16,3,2,33610,14218,0.42302886
8172,15,6,0,11438,27272,2.384332925
8173,5,9,3,41774,6489,0.155335855
8174,16,1,0,6584,9907,1.504708384
8175,7,10,1,38347,23274,0.606931442
8176,7,3,1,31118,19362,0.622212224
8177,1,9,3,37094,1985,0.053512697
8178,14,1,2,31467,25458,0.80903804
8179,19,10,3,49311,20365,0.412991016
8180,9,7,3,34015,17269,0.507687785
8181,4,5,1,10998,8303,0.754955446
8182,10,3,2,8745,22630,2.587764437
8183,8,8,1,5417,20967,3.870592579
8184,4,9,0,47857,1148,0.023988131
8185,2,2,2,41838,16812,0.401835652
8186,13,1,1,49379,22529,0.456246583
8187,3,8,1,27409,24477,0.893027838
8188,13,9,1,17452,14536,0.832913133
8189,18,5,2,7282,13786,1.893161219
8190,9,1,1,29146,16847,0.578020998
8191,20,1,1,41909,4809,0.114748622
8192,2,3,2,27968,29597,1.058245137
8193,14,10,3,24837,21520,0.866449249
8194,1,9,0,13401,9129,0.68121782
8195,1,9,0,35462,4142,0.116801083
8196,6,8,0,27073,25704,0.949433014
8197,15,1,1,19838,20862,1.051618107
8198,7,8,3,35403,10510,0.296867497
8199,6,4,2,46924,24686,0.526084733
8200,14,8,2,19365,17748,0.916498838
8201,8,1,2,20286,16519,0.814305432
8202,11,4,1,10729,10445,0.973529686
8203,7,1,2,25993,27122,1.043434771
8204,7,3,0,39984,25919,0.648234294
8205,3,10,3,33130,18176,0.548626622
8206,7,7,1,32916,1497,0.045479402
8207,5,10,0,42843,18617,0.434540065
8208,17,4,0,34325,2155,0.062782229
8209,17,2,2,19136,28680,1.498745819
8210,4,10,3,7006,22383,3.194833
8211,17,1,3,48075,28530,0.593447738
8212,20,3,2,21100,13704,0.649478673
8213,18,2,0,24028,13561,0.56438322
8214,4,2,3,11382,19807,1.740203831
8215,7,8,1,42262,16044,0.379631821
8216,3,2,2,21146,7111,0.336281093
8217,4,6,3,20861,16343,0.783423613
8218,3,4,0,12478,20179,1.617166213
8219,2,7,0,27309,2891,0.105862536
8220,15,3,0,35873,25150,0.701084381
8221,5,7,1,31046,11260,0.362687625
8222,20,3,0,5982,17508,2.926780341
8223,16,9,2,30400,17392,0.572105263
8224,8,7,0,23393,24295,1.038558543
8225,8,9,0,7552,9598,1.27092161
8226,12,9,3,15971,13234,0.828626886
8227,20,9,2,46737,21299,0.455720307
8228,9,5,0,30149,15969,0.529669309
8229,18,1,3,21029,18197,0.865328832
8230,14,7,3,33685,18913,0.561466528
8231,18,5,1,15834,6122,0.386636352
8232,11,5,1,25594,9119,0.356294444
8233,3,7,2,14933,27628,1.850130583
8234,1,4,2,23681,24265,1.024661121
8235,20,4,0,36653,18843,0.514091616
8236,19,10,1,28748,25410,0.883887575
8237,12,6,1,6189,7534,1.217321053
8238,7,2,3,32459,3283,0.10114298
8239,6,8,2,43639,22170,0.508031806
8240,6,3,1,14291,5640,0.394653978
8241,17,8,2,17285,23879,1.381486838
8242,10,9,0,29863,18377,0.615376888
8243,8,3,2,5954,14915,2.505038629
8244,11,7,1,25567,18154,0.710055931
8245,16,5,2,34242,18072,0.52777291
8246,1,8,2,31567,20708,0.656001521
8247,16,8,1,18796,17310,0.920940626
8248,20,3,2,48411,23199,0.479209271
8249,19,9,0,13082,26300,2.010395964
8250,1,7,1,44750,11999,0.268134078
8251,15,8,0,45356,7404,0.163241908
8252,14,9,2,24786,25481,1.028040023
8253,3,5,1,15727,4799,0.30514402
8254,8,5,3,34302,27292,0.795638738
8255,14,1,1,31501,28491,0.904447478
8256,10,3,3,33213,1656,0.049859995
8257,3,1,0,37716,17383,0.460891929
8258,17,6,3,45086,14220,0.315397241
8259,14,6,3,49742,12532,0.25194001
8260,16,4,0,10388,13624,1.311513285
8261,9,8,1,45581,23013,0.50488142
8262,10,4,0,43720,4096,0.0936871
8263,2,8,2,22199,5149,0.231947385
8264,17,5,0,18734,13509,0.721095335
8265,17,1,0,31695,28297,0.892790661
8266,18,8,1,34468,6920,0.200765928
8267,13,1,2,15149,6160,0.4066275
8268,12,6,0,5917,26881,4.543011661
8269,16,3,0,32969,2378,0.072128363
8270,16,5,0,33827,9813,0.290093712
8271,1,7,3,31440,15312,0.487022901
8272,16,8,2,14586,24450,1.676264912
8273,20,10,3,40994,26624,0.649460897
8274,18,6,2,22437,15113,0.673574899
8275,1,3,2,21881,27267,1.246149628
8276,2,3,3,46542,14946,0.321129303
8277,15,7,3,9054,23099,2.551248067
8278,18,3,1,5367,1225,0.228246693
8279,10,10,2,19404,13877,0.715161822
8280,8,6,0,33283,11286,0.339092029
8281,4,8,0,18936,19124,1.009928179
8282,10,3,3,44048,16287,0.369755721
8283,15,9,3,26423,23545,0.891079741
8284,1,3,3,13495,26008,1.927232308
8285,8,9,2,42008,12738,0.303227957
8286,17,3,1,37342,22849,0.611884741
8287,8,7,3,7479,19391,2.5927263
8288,5,3,1,38493,16164,0.419920505
8289,15,7,2,36107,6372,0.176475476
8290,18,10,0,34786,21452,0.616684873
8291,20,2,2,35259,3094,0.087750645
8292,7,4,3,26528,28196,1.06287696
8293,7,4,2,39417,12956,0.328690666
8294,4,1,0,28968,15829,0.546430544
8295,10,2,2,40853,26232,0.642107067
8296,5,6,2,45374,17269,0.38059241
8297,20,3,2,15054,17133,1.13810283
8298,2,7,0,46333,7022,0.151555047
8299,3,9,1,13166,12163,0.923818928
8300,1,9,1,16007,5920,0.369838196
8301,14,9,3,35580,19573,0.550112423
8302,17,2,2,5963,18710,3.137682375
8303,7,6,3,24117,23097,0.957706182
8304,17,3,3,24989,20542,0.822041698
8305,2,4,3,44732,13631,0.304725923
8306,20,9,0,48493,13829,0.28517518
8307,7,9,0,35760,21010,0.587527964
8308,14,9,3,34142,12682,0.371448656
8309,11,2,1,16574,29201,1.761855919
8310,16,9,2,6053,22954,3.792169172
8311,13,8,2,32844,5847,0.178023383
8312,15,10,1,35991,22251,0.618237893
8313,5,5,2,8207,29158,3.552820763
8314,3,7,2,33878,12515,0.369413779
8315,3,4,1,15237,19948,1.309181597
8316,10,9,2,24687,13887,0.562522785
8317,9,5,3,32692,15775,0.482533953
8318,5,10,0,26078,8516,0.326558785
8319,4,1,1,13594,27364,2.012946888
8320,14,3,0,27524,10073,0.365971516
8321,2,10,2,45671,20677,0.452738061
8322,12,4,3,42337,17317,0.409027565
8323,4,10,2,36798,16862,0.458231426
8324,1,3,1,25899,18323,0.707479053
8325,10,10,0,35425,23177,0.654255469
8326,13,5,0,8751,14534,1.660838761
8327,10,5,3,12244,21147,1.727131656
8328,18,10,0,42840,7791,0.181862745
8329,11,2,0,19857,14709,0.740746336
8330,10,2,2,5108,20238,3.96202036
8331,16,2,2,30554,9569,0.313183217
8332,8,9,0,33552,10451,0.311486648
8333,4,10,0,36866,15103,0.409672869
8334,8,4,1,41371,13241,0.320055111
8335,3,10,0,8642,28304,3.275167785
8336,6,3,2,27693,12624,0.45585527
8337,20,8,0,41989,24315,0.579080235
8338,13,1,0,39638,16358,0.412684797
8339,5,1,2,28964,17772,0.613589283
8340,20,10,1,9505,19089,2.008311415
8341,2,1,3,23488,13420,0.571355586
8342,4,5,1,26355,26409,1.002048947
8343,1,6,0,43024,23375,0.543301413
8344,17,5,3,27071,9668,0.357134941
8345,20,1,0,17048,14356,0.842092914
8346,10,5,1,8797,1557,0.176992156
8347,2,4,0,27048,1946,0.07194617
8348,20,8,2,28544,25609,0.897176289
8349,4,5,0,38609,13192,0.341681991
8350,2,5,1,23948,5496,0.229497244
8351,7,8,1,22533,24536,1.088891848
8352,19,5,3,37268,28616,0.767843727
8353,19,1,2,11013,18980,1.723417779
8354,16,8,3,10327,26189,2.535973661
8355,8,2,2,47177,21012,0.445386523
8356,13,9,2,14912,18238,1.223041845
8357,9,10,0,5617,29364,5.22770162
8358,2,8,3,34733,3136,0.090288774
8359,2,10,2,24912,23208,0.931599229
8360,16,2,1,28557,16432,0.575410582
8361,5,8,3,38721,11843,0.305854704
8362,15,8,1,43590,22996,0.527552191
8363,11,7,2,8261,18987,2.298390025
8364,3,9,0,14717,4552,0.309302168
8365,17,7,0,45842,24988,0.545089656
8366,17,3,1,49173,14936,0.303743925
8367,12,2,0,10743,11340,1.05557107
8368,2,4,0,45264,7839,0.173183987
8369,4,6,3,40368,22969,0.568990289
8370,19,5,2,15528,22445,1.445453375
8371,8,10,3,8806,8181,0.929025664
8372,18,10,0,28624,17539,0.612737563
8373,12,8,0,8288,18421,2.222611004
8374,10,2,1,21314,16649,0.781129774
8375,14,4,3,7011,28759,4.101982599
8376,14,8,3,29263,26200,0.895328572
8377,16,6,1,38334,11627,0.303307769
8378,8,1,3,44770,21015,0.469399151
8379,8,9,2,10519,23322,2.217130906
8380,19,9,3,44360,1884,0.042470694
8381,11,9,1,19788,15847,0.800838892
8382,6,6,2,22774,6708,0.294546413
8383,3,10,3,45363,25209,0.555717214
8384,13,9,1,6199,23697,3.822713341
8385,17,2,2,5567,7104,1.276091252
8386,6,1,1,12172,1109,0.091110746
8387,16,2,1,36787,7056,0.191806888
8388,12,1,0,45988,27929,0.607310603
8389,12,9,2,6609,18147,2.74580118
8390,11,8,3,14172,7576,0.534575219
8391,10,10,0,44104,8571,0.194336115
8392,6,2,3,33229,29991,0.902554997
8393,13,3,1,31669,14374,0.453882346
8394,2,10,3,33225,11700,0.35214447
8395,15,4,0,25705,28674,1.11550282
8396,10,6,3,44079,23035,0.522584451
8397,4,3,2,41865,13803,0.329702616
8398,3,6,0,22610,20145,0.890977444
8399,1,10,1,7828,10484,1.339294839
8400,9,5,1,16412,12213,0.744150621
8401,19,2,1,12282,9265,0.754355968
8402,13,5,1,27592,17486,0.633734416
8403,18,8,2,45451,19157,0.421486876
8404,5,2,0,41839,1552,0.037094577
8405,7,2,3,8798,6573,0.747101614
8406,2,8,0,5405,24897,4.606290472
8407,6,2,1,25360,12215,0.481664038
8408,6,3,3,27052,13980,0.516782493
8409,7,9,0,36365,27356,0.75226179
8410,6,7,1,46115,5665,0.122845061
8411,15,7,2,41080,16668,0.405744888
8412,7,9,1,14464,14716,1.017422566
8413,8,9,3,31799,3214,0.101072361
8414,12,9,1,41072,9943,0.242087067
8415,6,2,1,16435,17408,1.059202921
8416,18,8,3,26088,2725,0.104454155
8417,6,4,0,12716,21898,1.722082416
8418,18,2,0,20709,12509,0.604036892
8419,9,4,2,33616,10550,0.313838648
8420,15,8,3,34615,15805,0.456593962
8421,11,1,3,39513,10237,0.25907929
8422,20,3,2,31934,3136,0.098202543
8423,16,10,0,35394,14504,0.40978697
8424,14,1,3,10236,10821,1.057151231
8425,5,10,2,44350,11596,0.261465614
8426,3,8,1,47899,28892,0.60318587
8427,6,9,1,6885,5939,0.862599855
8428,11,8,3,28618,27687,0.967468027
8429,3,5,1,39367,6701,0.170218711
8430,16,1,3,19270,12262,0.636325895
8431,9,8,0,48425,23075,0.476510067
8432,11,10,2,11133,16703,1.500314381
8433,13,3,3,35028,1066,0.030432797
8434,15,2,0,9181,27930,3.042152271
8435,1,6,0,26519,11365,0.428560655
8436,4,2,3,29766,6790,0.228112612
8437,9,9,0,10665,27186,2.549085795
8438,11,10,3,20259,25517,1.25953897
8439,5,6,1,47706,12101,0.253657821
8440,16,8,3,9929,22947,2.311108873
8441,4,4,1,27599,23362,0.846479945
8442,2,2,0,17212,21854,1.269695561
8443,17,7,2,41340,16682,0.403531688
8444,18,10,0,39355,7624,0.193723796
8445,13,9,1,41790,17511,0.41902369
8446,9,10,1,47525,15506,0.326270384
8447,11,6,3,27240,14406,0.528854626
8448,19,2,0,35072,7106,0.20261177
8449,4,1,0,47501,26757,0.563293404
8450,13,10,3,48939,19410,0.396616196
8451,7,10,0,49757,18515,0.372108447
8452,4,2,0,24752,7644,0.308823529
8453,9,1,0,26625,7274,0.273201878
8454,7,10,1,24816,20185,0.813386525
8455,19,1,2,31748,14027,0.441823107
8456,11,5,1,21525,28724,1.334448316
8457,4,5,0,31563,7852,0.248772297
8458,13,5,0,33296,27196,0.81679481
8459,14,6,3,46804,29460,0.629433382
8460,7,2,0,5790,14778,2.552331606
8461,16,5,3,18513,2251,0.121590234
8462,6,8,3,39063,8794,0.225123518
8463,7,2,1,35869,4950,0.138002175
8464,3,6,0,9811,10267,1.046478443
8465,14,4,0,49876,9298,0.186422327
8466,11,7,3,22370,25850,1.155565489
8467,4,10,3,29170,26101,0.894789167
8468,10,4,1,48953,19323,0.394725553
8469,16,8,3,18715,29282,1.564627304
8470,19,3,3,13569,19959,1.470926376
8471,10,2,0,37901,26318,0.694388011
8472,1,10,2,15380,13359,0.868595579
8473,4,4,2,12485,18413,1.474809772
8474,20,7,1,20341,7927,0.389705521
8475,2,3,1,18654,24502,1.313498445
8476,11,2,3,21407,25772,1.203905265
8477,16,2,3,12594,20499,1.627679848
8478,17,3,0,16700,23862,1.428862275
8479,6,4,3,38524,1479,0.038391652
8480,4,7,1,38487,11961,0.310780263
8481,1,6,2,33927,12824,0.377988033
8482,9,7,3,31779,15709,0.494320149
8483,9,1,3,13549,17604,1.29928408
8484,18,7,3,20014,15234,0.761167183
8485,19,9,0,10533,2488,0.236210007
8486,13,9,0,31070,18935,0.609430319
8487,1,7,3,49882,9137,0.183172287
8488,20,10,3,47621,7835,0.164528254
8489,11,8,1,46497,9601,0.20648644
8490,8,8,2,9660,22988,2.379710145
8491,15,4,0,38845,6216,0.160020595
8492,11,4,1,48215,21885,0.453904387
8493,14,8,3,43755,12987,0.296811793
8494,19,3,2,25882,18507,0.715052933
8495,10,2,1,39302,5216,0.132715892
8496,6,6,2,15967,14344,0.898352853
8497,14,10,0,17210,1329,0.077222545
8498,12,4,1,25140,23484,0.934128878
8499,4,2,2,15522,7283,0.469204999
8500,17,8,1,16467,28765,1.746826987
8501,2,5,2,31908,29714,0.931239814
8502,5,8,0,39676,23409,0.590004033
8503,10,8,3,19976,24999,1.251451742
8504,8,5,0,47359,29286,0.61838299
8505,15,1,1,13739,19920,1.449887182
8506,4,10,2,36964,11128,0.30104967
8507,15,3,1,16260,20921,1.286654367
8508,12,9,1,14868,28526,1.918617164
8509,9,10,3,31648,2965,0.093686805
8510,8,2,1,49753,14314,0.287701244
8511,14,6,2,24826,28816,1.160718601
8512,1,6,3,18236,2006,0.110002193
8513,16,4,3,13191,24411,1.850579941
8514,8,6,1,9616,4015,0.417533278
8515,8,2,1,11732,23614,2.012785544
8516,8,8,1,27524,2819,0.102419706
8517,17,5,0,48407,24788,0.5120747
8518,4,6,2,37617,15040,0.399819231
8519,2,3,3,45289,24591,0.542979531
8520,11,2,2,16204,3596,0.221920513
8521,1,6,1,44348,16465,0.371268152
8522,10,4,3,44135,26409,0.598368642
8523,15,7,1,48752,23497,0.48196997
8524,9,9,1,45122,17450,0.386729312
8525,20,2,1,6640,19107,2.877560241
8526,19,2,0,5563,24071,4.326981844
8527,1,9,2,37720,11862,0.31447508
8528,20,7,1,23777,9437,0.39689616
8529,3,10,3,37427,10841,0.289657199
8530,3,4,2,34040,21247,0.624177438
8531,20,6,0,23296,21753,0.933765453
8532,5,6,0,19617,21707,1.106540246
8533,13,2,0,18018,24942,1.384282384
8534,20,8,3,48803,6163,0.12628322
8535,8,6,3,34168,8223,0.240663779
8536,17,9,1,5710,28405,4.974605954
8537,17,9,0,31968,9118,0.285222723
8538,2,2,3,6142,28100,4.575056985
8539,9,2,0,7248,29023,4.004277042
8540,18,2,0,44959,28343,0.630418826
8541,18,1,1,31915,23453,0.734858217
8542,1,4,0,12503,3345,0.267535791
8543,6,5,0,6935,14737,2.125018025
8544,1,9,2,9085,15912,1.751458448
8545,12,4,3,17075,25978,1.521405564
8546,9,2,3,23112,11555,0.499956732
8547,8,4,1,35751,22683,0.634471763
8548,4,9,2,44396,9167,0.206482566
8549,12,10,0,31726,8759,0.276082708
8550,15,5,0,38520,6911,0.179413292
8551,10,4,1,30859,11090,0.359376519
8552,17,3,2,22285,6052,0.271572807
8553,2,2,2,24897,25113,1.008675744
8554,20,5,3,15907,13989,0.879424153
8555,4,9,0,15110,27371,1.811449371
8556,16,4,2,30060,6438,0.214171657
8557,6,10,3,7971,24412,3.062601932
8558,15,8,0,20487,20429,0.997168936
8559,9,8,1,31037,8701,0.280342817
8560,1,3,3,6630,10653,1.60678733
8561,12,7,3,46395,5510,0.118762798
8562,7,8,0,47622,18975,0.398450296
8563,12,4,3,18979,20100,1.059065283
8564,13,1,3,45009,26768,0.594725499
8565,8,10,1,21691,8758,0.403761929
8566,13,7,3,22999,21019,0.9139093
8567,12,8,0,46003,13462,0.292633089
8568,4,1,0,43904,5517,0.125660532
8569,16,1,2,19593,22092,1.127545552
8570,3,5,2,32981,4228,0.128195021
8571,1,5,3,33790,12792,0.378573542
8572,17,6,0,6981,2940,0.421143103
8573,15,8,0,35243,5268,0.149476492
8574,19,4,0,32090,5507,0.171611094
8575,17,5,0,19750,19650,0.994936709
8576,13,7,2,46963,22372,0.476375019
8577,1,6,3,37312,19672,0.527229846
8578,13,5,2,12433,11962,0.962116947
8579,7,8,1,37656,4721,0.125371787
8580,5,3,0,15229,18837,1.236916409
8581,14,10,1,25455,2421,0.095109016
8582,14,7,2,21740,19692,0.905795768
8583,7,2,2,12549,6053,0.482349191
8584,17,2,1,33512,23281,0.694706374
8585,19,1,0,39442,9175,0.23262005
8586,10,4,3,49441,1007,0.020367711
8587,5,10,0,46143,17292,0.374748066
8588,8,3,3,41660,2974,0.071387422
8589,19,3,1,9777,26107,2.670246497
8590,15,4,3,30901,4207,0.136144461
8591,14,2,0,36839,25752,0.699041776
8592,20,10,3,22939,21814,0.950956886
8593,7,4,0,36121,28087,0.777580909
8594,2,10,1,9149,3445,0.376543885
8595,5,2,2,49188,13182,0.267992193
8596,14,9,2,10732,29791,2.775903839
8597,15,6,3,33360,25129,0.753267386
8598,7,8,1,35855,23611,0.658513457
8599,1,1,0,38353,17005,0.443381222
8600,16,6,1,6901,7556,1.094913781
8601,4,5,3,37439,7096,0.189534977
8602,3,1,1,40818,21181,0.518913225
8603,20,1,0,42309,6305,0.149022667
8604,3,4,2,31697,14228,0.448875288
8605,16,6,1,13043,5508,0.422295484
8606,10,4,0,30077,7549,0.250989128
8607,19,4,0,14231,16626,1.168294568
8608,9,3,0,23699,18326,0.773281573
8609,12,8,3,12863,24436,1.899712353
8610,14,9,0,6843,28583,4.176969166
8611,2,4,2,33217,5222,0.157208658
8612,20,2,2,13867,25568,1.843801832
8613,5,5,3,36002,20019,0.556052442
8614,10,4,0,30137,14137,0.46909115
8615,3,6,0,28204,3389,0.120160261
8616,12,5,3,36086,1446,0.040070942
8617,11,7,1,48293,24636,0.510136045
8618,8,9,1,37372,14331,0.383468907
8619,13,2,3,29650,15382,0.518785835
8620,14,8,1,42828,6235,0.145582329
8621,15,5,3,46650,10429,0.223558414
8622,4,6,1,49392,12593,0.254960317
8623,9,2,0,43808,2946,0.067247991
8624,9,8,0,21273,8670,0.407558877
8625,19,7,1,42321,25879,0.611493112
8626,8,6,1,21684,6616,0.305109758
8627,13,10,3,8883,26370,2.968591692
8628,8,8,3,18508,19222,1.038577912
8629,7,7,1,28711,19995,0.696422974
8630,17,2,3,25495,24179,0.948382036
8631,2,6,1,34089,19944,0.585056763
8632,15,5,2,40026,29647,0.740693549
8633,20,3,1,40950,21104,0.515360195
8634,6,8,3,49507,19053,0.384854667
8635,15,4,3,8043,2842,0.35335074
8636,13,3,3,37364,18107,0.484610855
8637,2,2,2,14040,4367,0.311039886
8638,16,4,1,23830,20948,0.879060008
8639,2,1,1,32307,22889,0.708484229
8640,4,6,1,20484,18406,0.89855497
8641,2,9,0,28257,26601,0.941395053
8642,6,9,0,47297,14465,0.305833351
8643,2,5,2,24106,10833,0.449390193
8644,19,7,1,25412,9613,0.378285849
8645,17,4,2,6763,6031,0.89176401
8646,11,1,0,23404,17069,0.729319774
8647,7,7,2,25228,7408,0.293641985
8648,16,4,1,45154,4721,0.104553306
8649,15,8,1,14124,1459,0.103299349
8650,11,6,0,33412,14321,0.42861846
8651,7,9,3,31404,13600,0.433065851
8652,13,1,0,22667,14540,0.641461155
8653,1,3,1,42293,16091,0.380464852
8654,12,1,2,23388,21643,0.925389088
8655,13,3,3,18506,20959,1.132551605
8656,9,5,3,34019,17670,0.519415621
8657,16,8,0,27950,15292,0.547119857
8658,3,8,2,42518,29939,0.704148831
8659,18,9,1,38259,21197,0.554039572
8660,13,2,2,40385,14754,0.365333663
8661,5,3,0,21945,5092,0.232034632
8662,16,7,2,7950,3282,0.412830189
8663,15,9,0,38694,9606,0.248255543
8664,19,4,3,19520,28566,1.463422131
8665,10,7,3,33730,25544,0.757308034
8666,2,7,2,10858,3023,0.278412231
8667,8,7,3,40825,14126,0.346013472
8668,10,1,3,49319,23814,0.482856506
8669,20,1,0,48833,18668,0.382282473
8670,12,6,1,36942,22417,0.60681609
8671,13,4,2,20238,23154,1.144085384
8672,13,2,3,9396,5563,0.592060451
8673,5,6,1,23366,24593,1.052512197
8674,8,2,3,47015,18406,0.391492077
8675,10,8,1,15743,21038,1.336339961
8676,17,3,3,24077,6342,0.263404909
8677,5,3,0,47582,22888,0.481022235
8678,17,1,0,21884,16187,0.73967282
8679,14,6,0,14870,29180,1.962340282
8680,14,6,0,41923,21355,0.509386256
8681,2,4,2,40438,1462,0.036154112
8682,5,5,3,6183,25454,4.116771794
8683,19,1,2,26129,26720,1.022618546
8684,15,1,0,37021,19297,0.521244699
8685,8,4,3,23845,5685,0.238414762
8686,17,2,2,8865,22670,2.557247603
8687,1,1,2,28806,22992,0.798167049
8688,17,6,1,26144,28732,1.098990208
8689,19,8,2,34704,16741,0.48239396
8690,2,9,3,21753,14790,0.67990622
8691,20,10,1,46007,4280,0.093029322
8692,14,6,1,32480,28023,0.862777094
8693,15,3,1,22608,3337,0.147602619
8694,2,2,0,5088,2961,0.581957547
8695,7,2,3,48679,24803,0.50952156
8696,17,6,2,37606,22428,0.596394192
8697,10,7,2,8711,20543,2.358282631
8698,5,4,0,12322,17514,1.421360169
8699,16,6,3,19909,27878,1.400271234
8700,4,4,0,16994,14646,0.861833588
8701,1,3,2,37747,13999,0.37086391
8702,7,4,3,42503,25827,0.607651225
8703,2,10,3,15003,8702,0.58001733
8704,11,1,3,32675,4848,0.148370314
8705,5,4,2,43758,12105,0.27663513
8706,18,7,2,32213,9012,0.279762829
8707,14,6,0,33167,2743,0.082702686
8708,10,9,1,12348,1832,0.148364108
8709,11,9,1,47109,19415,0.412129317
8710,5,3,1,24265,5354,0.220647022
8711,15,2,0,9871,10343,1.047816837
8712,16,10,0,48542,21985,0.452906761
8713,4,6,3,48171,9909,0.205704677
8714,6,8,3,25637,13154,0.513086555
8715,16,3,3,37184,23667,0.636483434
8716,7,6,1,46500,24011,0.516365591
8717,20,6,2,14702,20638,1.403754591
8718,19,2,3,36089,17840,0.494333453
8719,3,4,1,7388,19546,2.645641581
8720,8,3,2,17566,16487,0.938574519
8721,5,5,2,38350,23754,0.619400261
8722,1,3,0,48053,23349,0.485900984
8723,8,9,1,11848,15949,1.346134369
8724,9,2,0,41424,21572,0.520760912
8725,4,3,0,25795,18320,0.710215158
8726,13,8,0,26932,7214,0.267859795
8727,12,7,2,43371,1395,0.032164349
8728,11,2,0,26158,27349,1.045531004
8729,6,1,3,22123,6755,0.305338336
8730,1,8,0,40968,1529,0.037321812
8731,14,3,0,14519,18093,1.246160204
8732,5,1,0,38235,11682,0.305531581
8733,6,7,0,8563,10167,1.187317529
8734,19,2,0,10670,26321,2.466822868
8735,9,8,2,36501,12541,0.343579628
8736,2,5,2,10664,4366,0.409414854
8737,11,1,3,16145,29189,1.807928151
8738,3,10,2,5836,29457,5.047464016
8739,9,4,1,33178,22231,0.670052444
8740,19,8,2,34584,20212,0.584432107
8741,12,6,1,33327,2695,0.080865364
8742,18,1,1,31970,9559,0.298999062
